2.61500000000095e-06,2.367999999999121e-06,1.3139999999987884e-06,1.1190000000008138e-06,1.1669999999998348e-06,9.77000000002698e-07,1.016999999998991e-06,1.2370000000011538e-06,1.2569999999975656e-06,1.193999999999501e-06,1.2679999999987146e-06,1.3059999999995298e-06,1.4560000000003737e-06,1.1429999999985896e-06,1.2390000000001011e-06,7.389999999996011e-07,9.510000000025054e-07,7.590000000029518e-07
9.66000000001549e-07,5.409999999997361e-06,6.905000000001493e-06,1.2834999999999236e-05,2.531000000000061e-05,9.358400000000072e-05,0.00013291699999999976,0.00021670500000000106,0.00039524700000000135,0.0007769759999999987,0.001615901999999999,0.003030831000000001,0.005934955000000002,0.012047482000000005,0.024127714,0.04845514299999999,0.095377219,0.19068425100000003
9.690000000173171e-07,3.604000000045904e-06,7.904999999974738e-06,1.9885999999968984e-05,4.988200000000109e-05,0.00013263399999996484,0.0003058870000000047,0.0006768809999999625,0.0016092530000000327,0.003450116000000003,0.007912688000000001,0.016996179,0.037796736,0.08476666300000002,0.17409209999999997,0.3630789820000001,0.7960776620000001,1.6400705340000001
9.369999998121159e-07,3.582000000168506e-06,7.850999999892139e-06,2.1841000000133448e-05,8.112100000001732e-05,0.00021319099999983493,0.0005276700000003132,0.0012740110000000193,0.003245870000000206,0.007961793999999855,0.01932205499999995,0.047641037,0.1116341860000003,0.2576833270000001,0.591112195,1.3539581810000003,3.0748788829999993,6.914493633000001
9.299999987888441e-07,3.575000000921591e-06,7.783000000927132e-06,2.1952999999186318e-05,8.345300000023315e-05,0.00022914500000048577,0.0006215990000004723,0.001647192000000075,0.004564646000000394,0.0123417529999994,0.033064936999998906,0.0873858580000011,0.21839331299999998,0.5432637840000005,1.3457548459999984,3.2823576920000015,7.950396645000001,19.199186875000002
9.70000002098459e-07,3.6449999996079896e-06,7.927999995160917e-06,2.1994999997332343e-05,8.318700000131685e-05,0.0002149309999950333,0.0006455779999967604,0.0017933449999958384,0.005228526999999872,0.014935030000003735,0.04346156900000153,0.11828873500000014,0.3220645239999982,0.8601647309999976,2.2648640220000047,5.862137298,15.077636066000004,38.77281292699999
1.0020000047461508e-06,3.5249999967845724e-06,7.910999997307044e-06,2.2074999989740718e-05,8.2766000005563e-05,0.00025578599999676044,0.0006502009999991287,0.001816274999995926,0.005388021000001686,0.01615912799999819,0.04987833400001307,0.14260519100000124,0.39413554099999715,1.1299044529999946,3.1274329090000066,8.559850487000006,23.10657799000002,61.151918908
9.72000009369367e-07,3.603999999768348e-06,7.88799999895673e-06,2.1956000011869037e-05,8.277399999201407e-05,0.00023001599998906386,0.0006460130000220943,0.0018189239999912843,0.0054949630000180605,0.016361106000005066,0.049917654000012135,0.1450245450000125,0.4276015940000093,1.2434509610000077,3.585381178999995,10.25832804700002,28.880676522000016,83.79389130099997
9.610000120119366e-07,3.6719999911838386e-06,7.816999982424022e-06,2.2018999970896402e-05,6.5200999983972e-05,0.00019761499999049192,0.0005980249999879561,0.0018345729999964533,0.0054128360000049724,0.016329536000000644,0.048815443000023606,0.14671183100000462,0.4370887979999907,1.3001244350000434,3.8418807310000034,11.664974510000036,33.21502205600001,94.91032045899999
1.0549999842623947e-06,3.6389999991115474e-06,7.982999989053496e-06,2.2074000014526973e-05,6.640899999865724e-05,0.00019730700000764045,0.0005981360000077984,0.0018015729999660834,0.005411526999978378,0.016257075999988047,0.04910299800002349,0.1470128230000114,0.4404893689999767,1.3178677049999692,3.949088881000023,11.90613937400002,34.777852193,102.59933115399997
8.989999287223327e-07,3.5620000744529534e-06,7.958999958646018e-06,2.2026999999980035e-05,7.221699991077912e-05,0.00022287299998424714,0.0006285560000378609,0.0018096939999168171,0.005411377999962497,0.016255125000043336,0.050267696999981126,0.14829747299995688,0.44124435300000187,1.3251068980000582,3.967989264000039,13.153936346000023,35.61986297599992,107.75717424800007
1.027000052999938e-06,3.6300000374467345e-06,7.94499999301479e-06,2.20400000898735e-05,6.532199995490373e-05,0.00019696999993357167,0.0005976119999786533,0.002116797999974551,0.005407149000006939,0.016730841999901713,0.0489478900000222,0.14682688800007782,0.4448775470000328,1.3319695200000297,4.044841424000083,12.230899037000086,36.267234443999996,106.98561021
9.629999340177164e-07,3.7689999317080947e-06,7.901000003585068e-06,2.2171000068738067e-05,7.09029999370614e-05,0.00021450700000968936,0.0006060830000933493,0.0018089120000013281,0.005419728000106261,0.016289226000026247,0.05001024900002449,0.14815925899995364,0.44512686299992765,1.3258302240000148,3.9799792740000157,11.93478008000011,35.809885713000085,107.32983589500009
9.389998467668192e-07,3.617999936977867e-06,7.868000011512777e-06,2.2093000097811455e-05,7.398600018859725e-05,0.00021442199999910372,0.0006051059999663266,0.0018070150001676666,0.0054448019998289965,0.01629039600015858,0.05022450699993897,0.1481075490000876,0.4442144880001706,1.3262649149999106,3.9838414039998042,11.9347026559999,35.803507813000124,107.43836608400011
1.0480000582901994e-06,3.729000127350446e-06,7.850999963920913e-06,2.2183000055520097e-05,6.822400018791086e-05,0.00021517999994102865,0.000606774000061705,0.0018667809999897145,0.0055189810000229045,0.016400011000087034,0.050130958000181636,0.14796959499994955,0.4450040419999368,1.3284080119999544,3.9826880440000423,11.946252146999996,35.804479766999975,107.32376283200006
1.0710000424296595e-06,3.7530001009145053e-06,7.80899995334039e-06,2.2118000060800114e-05,7.008299985500344e-05,0.00022322899985738331,0.0006079820000195468,0.0018042689998765127,0.005414196000174343,0.016318618000013885,0.05085336599995571,0.14860006599997178,0.44357496699990406,1.409541149000006,3.9860027489999084,11.969908703000101,35.816003248000015,111.13255877899996
1.2259999948582845e-06,4.811000053450698e-06,1.368800008094695e-05,3.8529999983438756e-05,6.600500000786269e-05,0.00019802600013463234,0.0005981580000025133,0.0018042270000933058,0.005414796999957616,0.016361345999939658,0.048999028000025646,0.14977749800004858,0.4421018489999824,1.3271380390001468,3.9925848119999046,11.962880999999925,36.20470206499999,107.5329067319999
9.300001693191007e-07,3.992000074504176e-06,8.018000016818405e-06,2.2080999997342587e-05,8.447400000477501e-05,0.00021253899990369973,0.000644706999992195,0.0018202359999577311,0.005484006999949997,0.016268916999933936,0.05035737000002882,0.1480139269999654,0.44386308900016047,1.3285143979999248,3.9958475189998808,12.093339060000062,35.891511722999894,108.55311260200006
